일시,광진구,동대문구,성동구,중랑구
2021-01-01,2.8691435156534064,2.519821311552262,2.729269534782571,1.7940118954450708
2021-01-02,2.051916737169224,2.4864365680036813,2.013485107980143,1.5680042009980466
2021-01-03,1.8114656437175187,1.500251330702814,1.718922042617809,1.1806424280134156
2021-01-04,2.246930459522212,1.9055307538314679,2.813191294672691,1.4748649850097482
2021-01-05,2.6788352979822547,2.442550101116694,2.2017035810972674,1.4086585846010322
2021-01-06,2.5644974506833202,1.9451845968748362,2.1542860867315823,1.295961545755356
2021-01-07,2.5324352359411404,2.062050404198049,1.7614582714014362,1.3094339379969708
2021-01-08,1.6816486373739261,1.4997200674501237,2.0947119593882575,0.9022856337667918
2021-01-09,1.2090083124550906,1.4908910554168722,1.3418228543924091,0.914578678637099
2021-01-10,0.949233998982907,1.2743735967211023,1.1355846900040947,0.6230214901323963
2021-01-11,1.5047646371931462,1.322616598382122,1.7435023058529437,0.8739588511264493
2021-01-12,1.541822436018816,1.887930484475107,1.859680981695859,1.1593795613040088
2021-01-13,1.545690011370959,1.265367608315997,1.707326815150676,0.8226673962838621
2021-01-14,1.9145733982078081,1.5463240297074337,1.7816286028486816,0.9567734947950903
2021-01-15,2.4883155112609523,1.887504899209518,2.2336386675996955,1.196445511098753
2021-01-16,2.359500702500149,2.0523691195371496,2.1857403797408943,1.366689691292896
2021-01-17,1.7847025519967175,1.6790765878260514,1.6240488664443302,1.3461843273772371
2021-01-18,1.9765354557369315,2.2000480180616484,2.150927005176722,1.3234161573484686
2021-01-19,2.0200841845260564,2.1899333589587844,2.2241794930123686,1.476492903305588
2021-01-20,3.168150669129861,2.080063034947521,2.5306248812829892,1.4291951439902286
2021-01-21,3.4430508453926723,2.0905114641384555,3.3932247938743663,1.6684769929362047
2021-01-22,2.041304971704312,1.9715933935352317,1.8224096440651028,1.4452455741657582
2021-01-23,3.1905691981874336,2.005586041268012,2.2563220707732707,1.0391940098682544
2021-01-24,3.094213803176688,1.825062580275069,2.6994814255493806,1.5901665251324422
2021-01-25,4.2140461579063375,2.947303702401433,4.228141888856602,2.2206085651093734
2021-01-26,4.675706850874219,3.8686933110780184,3.945704957016754,2.2602498800468838
2021-01-27,2.5694862542954984,2.286421081988011,4.054686643007311,1.9330936989066572
2021-01-28,3.9285091198639512,2.83832455133265,3.7955136943098617,1.9468653632504362
2021-01-29,3.24157436647146,2.8765352790973395,2.7193325374911166,1.9718318374617128
2021-01-30,3.1474312701672216,2.094868813187259,2.2819017100975425,1.7220934303709046
2021-01-31,2.527086081341728,2.528333684826625,2.2439680591373206,1.7028497631837054
2021-02-01,3.1925151244170307,3.3504286555428213,4.063300983333692,2.0184896854089858
2021-02-02,3.1333125398869757,2.7737093954077148,3.1164263550162565,2.168350600456471
2021-02-03,2.5135679072792616,2.548245202617502,3.1473004327527145,1.6222513969207357
2021-02-04,3.2315224749580636,2.916713382227335,3.147534123584238,1.988693822939029
2021-02-05,2.476741772240001,2.57391177002278,2.2337211909073975,1.3788892311513843
2021-02-06,3.1089965930845933,2.656415421454403,2.612519727154524,2.048302726564308
2021-02-07,3.960122208954746,2.572024590601114,2.79021343625181,2.0516659928745593
2021-02-08,3.153032457943206,2.748653271381895,3.6438944354558727,2.0907061306943384
2021-02-09,2.421277527690848,2.4666402770026834,3.058622101410892,1.5904001717803518
2021-02-10,2.446188486073379,2.5601449665698794,3.0337732908557125,1.8996541660559454
2021-02-11,4.253096711656517,3.199065799548814,3.2131275306988516,1.9933900588003428
2021-02-12,3.697159885547397,2.4141842770609,3.0615113026074208,2.0861561611481134
2021-02-13,2.91698810890681,2.089718593894687,2.037383186672171,1.8484605180782583
2021-02-14,4.289765865893384,2.7346762767052835,5.255875091154658,3.209941507250656
2021-02-15,4.328263497833243,3.09512014421168,3.882748092359744,2.6717965547683327
2021-02-16,3.2021590708961374,2.3124564476237577,4.18170984877448,2.451378846443549
2021-02-17,3.280560139799255,2.5959056534229146,2.7915399312539164,1.8518618166303271
2021-02-18,3.328935266041078,2.9626458259834596,2.7976750476594168,1.8185895645642602
2021-02-19,2.909507169807778,2.7256849323912307,2.7687571577631336,1.9819459263304264
2021-02-20,3.678363552542368,3.1245359622282014,2.8225942904498784,1.9176734217321003
2021-02-21,4.863754298389021,3.391354919520827,5.230693672051649,2.2700902156936893
2021-02-22,4.190495645878025,3.800784951957898,3.9430979802243353,3.0872818202242858
2021-02-23,3.5267884933449998,4.652630345396923,3.1466749160776355,3.2372920854486193
2021-02-24,4.45213208800246,4.1951017146938785,3.4313281645726352,2.9549296925457926
2021-02-25,5.524386405473411,5.0057183515806125,4.426294212292565,2.626973414160386
