일시,광진구,동대문구,성동구,중랑구
2021-01-01,3.5951315725594237,2.751566677187212,2.4541323111446447,1.9680507843398898
2021-01-02,4.201260068573901,2.2212195808224307,2.686640679996867,2.093040956750992
2021-01-03,3.7302280953414386,2.8117573010034533,2.7518947124267537,2.1355312853977835
2021-01-04,3.5275417865530874,3.119645454515528,2.876106150290436,2.091886808959983
2021-01-05,3.700893976049517,2.714707872853728,2.973701069987529,2.055943002490367
2021-01-06,3.8631074753521095,2.6866815514142237,3.172896933251358,2.0315973960159077
2021-01-07,3.3848009813339393,2.8158668822758557,2.772432337926805,2.0679465555373606
2021-01-08,3.4761446318352776,2.715394487147646,2.6368820689631827,2.037874246736368
2021-01-09,3.648741885734762,2.5728318160912202,2.784233200096911,2.0679465555373606
2021-01-10,3.8005031776239306,2.6647714923149053,2.7759603207520436,2.037874246736368
2021-01-11,3.32539420526984,2.7601107879493654,2.7759603207520436,2.0679465555373606
2021-01-12,3.115592942013235,2.585301374751156,2.8569208855914727,2.037874246736368
2021-01-13,3.1743271250969682,2.652131800161302,2.935994910827255,2.0679465555373606
2021-01-14,3.173851047139128,2.7606234539951253,2.9248202847673848,2.037874246736368
2021-01-15,3.173851047139128,2.585301374751156,2.9248202847673848,2.0679465555373606
2021-01-16,3.173851047139128,2.652131800161302,2.903682007497081,2.037874246736368
2021-01-17,3.2479028693961953,2.747983761841522,2.7759603207520436,2.0679465555373606
2021-01-18,3.273401390524536,2.5979410669047596,2.7759603207520436,2.037874246736368
2021-01-19,3.273401390524536,2.652131800161302,2.7759603207520436,2.0679465555373606
2021-01-20,3.1896906572311963,2.747983761841522,2.8569208855914727,2.037874246736368
2021-01-21,3.173851047139128,2.5979410669047596,2.8569208855914727,2.0679465555373606
2021-01-22,3.173851047139128,2.652131800161302,2.8569208855914727,2.037874246736368
2021-01-23,3.173851047139128,2.747983761841522,2.7564524963955384,2.0679465555373606
2021-01-24,3.173851047139128,2.585301374751156,2.7564524963955384,2.037874246736368
2021-01-25,3.173851047139128,2.652131800161302,2.7564524963955384,2.0679465555373606
2021-01-26,3.173851047139128,2.747983761841522,2.7564524963955384,2.037874246736368
2021-01-27,3.173851047139128,2.585301374751156,2.7564524963955384,2.0679465555373606
2021-01-28,3.2071157982324867,2.652131800161302,2.7564524963955384,2.037874246736368
2021-01-29,3.173851047139128,2.747983761841522,2.7564524963955384,2.0679465555373606
2021-01-30,3.173851047139128,2.585301374751156,2.6906125108253116,2.037874246736368
2021-01-31,3.173851047139128,2.652131800161302,2.6906125108253116,2.0679465555373606
2021-02-01,3.173851047139128,2.747983761841522,2.6906125108253116,2.037874246736368
2021-02-02,3.173851047139128,2.585301374751156,2.6906125108253116,2.0679465555373606
2021-02-03,3.173851047139128,2.652131800161302,2.6906125108253116,2.037874246736368
2021-02-04,3.173851047139128,2.747983761841522,2.6906125108253116,2.0679465555373606
2021-02-05,3.2071157982324867,2.585301374751156,2.6906125108253116,2.037874246736368
2021-02-06,3.173851047139128,2.652131800161302,2.6906125108253116,2.0679465555373606
2021-02-07,3.173851047139128,2.747983761841522,2.6906125108253116,2.037874246736368
2021-02-08,3.173851047139128,2.585301374751156,2.6906125108253116,2.0679465555373606
2021-02-09,3.173851047139128,2.652131800161302,2.6906125108253116,2.037874246736368
2021-02-10,3.173851047139128,2.747983761841522,2.6906125108253116,2.0679465555373606
2021-02-11,3.173851047139128,2.585301374751156,2.6906125108253116,2.037874246736368
2021-02-12,3.173851047139128,2.652131800161302,2.6906125108253116,2.0679465555373606
2021-02-13,3.2071157982324867,2.747983761841522,2.6906125108253116,2.037874246736368
2021-02-14,3.173851047139128,2.585301374751156,2.6906125108253116,2.0679465555373606
2021-02-15,3.173851047139128,2.652131800161302,2.6906125108253116,2.037874246736368
2021-02-16,3.173851047139128,2.747983761841522,2.6906125108253116,2.0679465555373606
2021-02-17,3.173851047139128,2.585301374751156,2.6906125108253116,2.037874246736368
2021-02-18,3.173851047139128,2.652131800161302,2.6906125108253116,2.0679465555373606
2021-02-19,3.173851047139128,2.747983761841522,2.6906125108253116,2.037874246736368
2021-02-20,3.173851047139128,2.585301374751156,2.6906125108253116,2.0679465555373606
2021-02-21,3.2071157982324867,2.652131800161302,2.6906125108253116,2.037874246736368
2021-02-22,3.173851047139128,2.747983761841522,2.6906125108253116,2.0679465555373606
2021-02-23,3.173851047139128,2.585301374751156,2.6906125108253116,2.037874246736368
2021-02-24,3.173851047139128,2.652131800161302,2.6906125108253116,2.0679465555373606
2021-02-25,3.173851047139128,2.747983761841522,2.6906125108253116,2.037874246736368
2021-02-26,3.173851047139128,2.585301374751156,2.6906125108253116,2.0679465555373606
2021-02-27,3.173851047139128,2.652131800161302,2.6906125108253116,2.037874246736368
2021-02-28,3.173851047139128,2.747983761841522,2.6906125108253116,2.0679465555373606
2021-03-01,3.2071157982324867,2.585301374751156,2.6906125108253116,2.037874246736368
2021-03-02,3.173851047139128,2.652131800161302,2.6906125108253116,2.0679465555373606
2021-03-03,3.173851047139128,2.747983761841522,2.6906125108253116,2.037874246736368
2021-03-04,3.173851047139128,2.585301374751156,2.6906125108253116,2.0679465555373606
2021-03-05,3.173851047139128,2.652131800161302,2.6906125108253116,2.037874246736368
2021-03-06,3.173851047139128,2.747983761841522,2.6906125108253116,2.0679465555373606
2021-03-07,3.173851047139128,2.585301374751156,2.6906125108253116,2.037874246736368
2021-03-08,3.173851047139128,2.652131800161302,2.6906125108253116,2.0679465555373606
2021-03-09,3.2071157982324867,2.747983761841522,2.6906125108253116,2.037874246736368
